Title,Price,Link,Image,Availability,ID,CPU Brand,CPU Model,CPU Cores,CPU Frequency,CPU Cache,RAM Size,RAM Type,Storage Size,Storage Type,Storage Unit,GPU Brand,GPU Model,GPU Memory
Pc de Bureau Gamer MYTEK AMD RYZEN 5 16Go 500Go SSD - Noir,"1 359,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-16go-500g-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-16go-500g-ssd-noir-60.jpg,Epuisé,[APU-8500G],AMD,ryzen 5 8500g,6,5,16,Unknown,ddr5,500,ssd,gb,amd,radeon 740m,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 16Go 500Go SSD - Noir,"1 469,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-16g-500go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-16g-500go-ssd-noir-60.jpg,Sur commande 48h,[APU-8600G],AMD,ryzen 5 8600g,6,5.0,16,Unknown,ddr5,500,ssd,gb,amd,radeon 760m,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 32G 500G SSD - Noir,"1 469,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-32g-500g-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-32g-500g-ssd-noir-60.jpg,En stock,[APU-8500G-32G],AMD,ryzen 5 8500g,6,5,16,Unknown,ddr5,500,ssd,gb,amd,radeon 740m,Unknown
Pc de Bureau Gamer MYTEK i3 10è Gén 8Go RTX 3050 6Go,"1 479,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-10e-gen-8go-zotac-rtx-3050-lp-6go.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i3-10e-gen-8go-zotac-rtx-3050-lp-6go-60.jpg,Sur commande 48h,[OBILEX-10100-6G3050],Intel,i3-10100f,4,Unknown,6,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 8Go RTX 3050 6Go,"1 499,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-8go-zotac-rtx-3050-lp-6go.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-8go-zotac-rtx-3050-lp-6go-60.jpg,En stock,[OBILEX-4500-6G3050],AMD,ryzen 5 4500 3,6,4.1,8,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,6
Pc de Bureau Gamer MYTEK i3 10è Gén 16G MSI RTX 3050 VENTUS 2X 6G OC,"1 519,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-10e-gen-16g-msi-rtx-3050-ventus-2x-6g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i3-10e-gen-16g-msi-rtx-3050-ventus-2x-6g-oc-60.jpg,Sur commande 48h,[HUNTER-10100-6G3050],Intel,i3-10100f,4,Unknown,6,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 16G RTX 3050 6Go,"1 529,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-16g-msi-rtx-3050-ventus-2x-6g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-16g-msi-rtx-3050-ventus-2x-6g-oc-70.jpg,En stock,[HUNTER-4500-6G3050],AMD,ryzen 5 4500 3,6,4.1,8,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3050,6
Pc de Bureau Gamer MYTEK i3 10è Gén 16Go RTX 3050 6Go,"1 529,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-10e-gen-16go-zotac-rtx-3050-lp-6go.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i3-10e-gen-16go-zotac-rtx-3050-lp-6go-60.jpg,Sur commande 48h,[OBILEX-10100-6G3050-16G],Intel,i3-10100f,4,Unknown,6,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 16Go RTX 3050 6Go,"1 549,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-16go-zotac-rtx-3050-lp-6go.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-16go-zotac-rtx-3050-lp-6go-60.jpg,Sur commande 48h,[OBILEX-4500-6G3050-16G],AMD,ryzen 5 4500 3,6,4.1,8,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,6
Pc de Bureau Gamer MYTEK AMD RYZEN 5 16Go MSI RTX 3050 VENTUS 2X 6G OC,"1 569,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-16go-msi-rtx-3050-ventus-2x-6g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_amd_ryzen_5_16go_msi_rtx_3050_ventus_2x_6g_oc.jpg,Sur commande 48h,[HUNTER-3600-6G3050],AMD,ryzen 5 3600 3,6,Unknown,32,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 10è Gén 8Go RTX 3050 6Go,"1 579,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-10e-gen-8go-zotac-rtx-3050-lp-6go.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_i5_10_g_n_8go_zotac_rtx_3050_lp_6go.jpg,Sur commande 48h,[OBILEX-10400-6G3050],Intel,i5-10400f,6,4.30,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i3 12è Gén 8Go RTX 3050 6Go,"1 579,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-12e-gen-8go-zotac-rtx-3050-lp-6go.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_i3_12_g_n_8go_zotac_rtx_3050_lp_6go.jpg,Sur commande 48h,[OBILEX-12100-6G3050],Intel,i3-12100f,4,4.30,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 8G RTX 3050 6Go,"1 579,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-8g-zotac-rtx-3050-lp-6go.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_amd_ryzen_5_8g_zotac_rtx_3050_lp_6go_1_.jpg,Sur commande 48h,[OBILEX-5500-6G3050],AMD,ryzen 5 5500 3,6,4.2,16,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,6
Pc de Bureau Gamer MYTEK AMD RYZEN 5 32Go 500G SSD - Noir,"1 589,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-32go-500g-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-32go-500g-ssd-noir-65.jpg,En stock,[APU-8600G-32G],AMD,ryzen 5 8600g,6,5.0,16,Unknown,ddr5,500,ssd,gb,amd,radeon 760m,Unknown
Pc de Bureau Gamer MYTEK i5 10è Gén 16G MSI RTX 3050 VENTUS 2X 6G OC,"1 599,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-10e-gen-16g-msi-rtx-3050-ventus-2x-6g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_i5_10_g_n_16g_msi_rtx_3050_ventus_2x_6g_oc.jpg,Sur commande 48h,[HUNTER-10400-6G3050],Intel,i5-10400f,6,4.30,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i3 12è Gén 16G RTX 3050 6Go,"1 609,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-12e-gen-16g-msi-rtx-3050-ventus-2x-6g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i3-12e-gen-16g-msi-rtx-3050-ventus-2x-6g-oc.jpg,Sur commande 48h,[HUNTER-12100-6G3050],Intel,i3-12100f,4,4.30,12,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3050,6
Pc de Bureau Gamer MYTEK AMD RYZEN 5 16Go RTX 3050 6Go,"1 619,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-16go-msi-rtx3050-ventus-2x-6g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-16go-msi-rtx3050-ventus-2x-6g-oc-70.jpg,Sur commande 48h,[HUNTER-5500-6G3050],AMD,ryzen 5 5500 3,6,Unknown,16,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3050,6
Pc de Bureau Gamer MYTEK i3 10è Gén 32G MSI RTX 3050 VENTUS 2X 6G OC,"1 619,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-10e-gen-32g-msi-rtx-3050-ventus-2x-6g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_i3_10_g_n_32g_msi_rtx_3050_ventus_2x_6g_oc.jpg,Sur commande 48h,[HUNTER-10100-6G3050-32G],Intel,i3-10100f,4,Unknown,6,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 32G RTX 3050 6Go,"1 629,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-32g-msi-rtx-3050-ventus-2x-6g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-32g-msi-rtx-3050-ventus-2x-6g-oc-70.jpg,En arrivage,[HUNTER-4500-6G3050-32G],AMD,ryzen 5 4500 3,6,4.1,8,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3050,6
Pc de Bureau Gamer MYTEK i3 12è Gén 16Go RTX 3050 6Go,"1 629,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-12e-gen-16go-zotac-rtx-3050-lp-6go.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_i3_12_g_n_16go_zotac_rtx_3050_lp_6go.jpg,Sur commande 48h,[OBILEX-12100-6G3050-16G],Intel,i3-12100f,4,4.30,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 16Go RTX 3050 6G,"1 629,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-16go-zotac-rtx-3050-lp-6g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_amd_ryzen_5_16go_zotac_rtx_3050_lp_6g.jpg,Sur commande 48h,[OBILEX-5500-6G3050-16G],AMD,ryzen 5 5500 3,6,4.2,16,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,6
Pc de Bureau Gamer MYTEK i3 10è Gén 16G MSI RTX 3050 VENTUS 2X XS 8G OC,"1 639,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-10e-gen-16g-msi-rtx-3050-ventus-2x-xs-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_i3_10_g_n_16g_msi_rtx_3050_ventus_2x_xs_8g_oc.jpg,Sur commande 48h,[HUNTER-10100-3050],Intel,i3-10100f,4,Unknown,6,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 16G MSI RTX3050 VENTUS 2X XS 8Go OC,"1 649,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-16g-msi-rtx3050-ventus-2x-xs-8go-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-16g-msi-rtx3050-ventus-2x-xs-8go-oc-l.jpg,En arrivage,[HUNTER-4500-3050],AMD,ryzen 5 4500 3,6,4.1,8,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 10è Gén 16Go ZOTAC GAMING RTX 3050,"1 655,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-10e-gen-16go-zotac-gaming-rtx-3050-eco.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-10e-gen-16go-zotac-gaming-rtx-3050-eco-60.jpg,Sur commande 48h,[OBILEX-10400-3050],Intel,i5-10400f,6,4.30,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,8
Pc de Bureau Gamer MYTEK AMD RYZEN 5 16G RTX 3050 6G,"1 659,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-16g-rtx-3050-6g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-16g-rtx-3050-6g.jpg,Sur commande 48h,[VIKING-3600-6G3050-1T],AMD,ryzen 5 3600 3,6,Unknown,32,Unknown,ddr4,1,ssd,tb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 10è Gén 16Go RTX 3050 6Go,"1 659,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-10e-gen-16go-zotac-rtx-3050-lp-6go.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_i5_10_g_n_16go_zotac_rtx_3050_lp_6go.jpg,Sur commande 48h,[OBILEX-10400-6G3050-16G],Intel,i5-10400f,6,4.30,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 11è Gén 16Go MSI RTX 3050 VENTUS 2X 6G OC,"1 669,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-11e-gen-16go-msi-rtx-3050-ventus-2x-6g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-11e-gen-16go-msi-rtx-3050-ventus-2x-6g-oc-100.jpg,Sur commande 48h,[HUNTER-11400-6G3050],Intel,i5-11400f,6,4.40,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 32Go MSI RTX 3050 VENTUS 2X 6G OC,"1 669,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-32go-msi-rtx-3050-ventus-2x-6g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-32go-msi-rtx-3050-ventus-2x-6g-oc-100.jpg,Sur commande 48h,[HUNTER-3600-6G3050-32G],AMD,ryzen 5 3600 3,6,Unknown,32,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i3 12è Gén 16Go RTX 3050 6G,"1 679,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-12e-gen-16go-rtx-3050-6g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i3-12e-gen-16go-rtx-3050-6g.jpg,En stock,[NINJA-12100-6G3050],Intel,i3-12100f,4,4.30,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 8Go RTX 3050 6Go,"1 679,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-8go-zotac-rtx-3050-lp-6go.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-8go-zotac-rtx-3050-lp-6go-100.jpg,En stock,[OBILEX-12400-6G3050],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 16G RTX 3050 8G,"1 689,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-16g-msi-rtx-3050-ventus-2x-xs-oc-8g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_amd_ryzen_5_16g_msi_rtx_3050_ventus_2x_xs_oc_8g.jpg,En stock,[HUNTER-3600-3050],AMD,ryzen 5 3600 3,6,4.2,32,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,8
Pc de Bureau Gamer MYTEK AMD RYZEN 5 32Go RTX 3050 6G,"1 699,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-32go-rtx-3050-6g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-32go-rtx-3050-6g.jpg,Sur commande 48h,[VIKING-3600-6G3050-32G],AMD,ryzen 5 3600 3,6,Unknown,32,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i3 12è Gén 32G RTX 3050 6Go,"1 709,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-12e-gen-32g-msi-rtx-3050-ventus-2x-6g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i3-12e-gen-32g-msi-rtx-3050-ventus-2x-6g-oc-70.jpg,Sur commande 48h,[HUNTER-12100-6G3050-32G],Intel,i3-12100f,4,4.30,12,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3050,6
Pc de Bureau Gamer MYTEK i5 12è Gén 16Go RTX 3050 6Go,"1 719,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-msi-rtx3050-ventus-2x-6g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-msi-rtx3050-ventus-2x-6g-oc-70.jpg,Epuisé,[HUNTER-12400-6G3050],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3050,6
Pc de Bureau Gamer MYTEK AMD RYZEN 5 32Go RTX 3050 6Go,"1 719,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-32go-msi-rtx3050-ventus-2x-6g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-32go-msi-rtx3050-ventus-2x-6g-oc-70_1.jpg,Sur commande 48h,[HUNTER-5500-6G3050-32G],AMD,ryzen 5 5500 3,6,Unknown,16,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3050,6
Pc de Bureau Gamer MYTEK i3 12è Gén 16G MSI RTX 3050 VENTUS 2X XS 8G OC,"1 729,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-12e-gen-16g-msi-rtx-3050-ventus-2x-xs-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i3-12e-gen-16g-msi-rtx-3050-ventus-2x-xs-8g-oc-70.jpg,Sur commande 48h,[HUNTER-12100-3050],Intel,i3-12100f,4,4.30,12,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 10è Gén 32G MSI RTX 3050 VENTUS 2X 6G OC,"1 729,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-10e-gen-32g-msi-rtx-3050-ventus-2x-6g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-10e-gen-32g-msi-rtx-3050-ventus-2x-6g-oc-60.jpg,En arrivage,[HUNTER-10400-6G3050-32G],Intel,i5-10400f,6,4.30,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 16Go ZOTAC RTX 3050 LP 6Go,"1 729,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-zotac-rtx-3050-lp-6go.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-zotac-rtx-3050-lp-6go-65.jpg,En stock,[OBILEX-12400-6G3050-16G],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 16Go MSI RTX3050 VENTUS 2X XS 8Go OC,"1 739,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-16go-msi-rtx3050-ventus-2x-xs-8go-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-16go-msi-rtx3050-ventus-2x-xs-8go-oc-70.jpg,En arrivage,[HUNTER-5500-3050],AMD,ryzen 5 5500 3,6,Unknown,16,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i3 10è Gén 32G MSI RTX 3050 VENTUS 2X XS 8G OC,"1 739,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-10e-gen-32g-msi-rtx-3050-ventus-2x-xs-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i3-10e-gen-32g-msi-rtx-3050-ventus-2x-xs-8g-oc-60.jpg,Sur commande 48h,[HUNTER-10100-3050-32G],Intel,i3-10100f,4,Unknown,6,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 32G MSI RTX3050 VENTUS 2X XS 8Go OC,"1 749,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-32g-msi-rtx3050-ventus-2x-xs-8go-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-32g-msi-rtx3050-ventus-2x-xs-8go-oc-70.jpg,En stock,[HUNTER-4500-3050-32G],AMD,ryzen 5 4500 3,6,4.1,8,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 10è Gén 32Go ZOTAC GAMING RTX 3050 ECO,"1 755,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-10e-gen-32go-zotac-gaming-rtx-3050-eco.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-10e-gen-32go-zotac-gaming-rtx-3050-eco-65.jpg,Sur commande 48h,[OBILEX-10400-3050-32G],Intel,i5-10400f,6,4.30,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,8
Pc de Bureau Gamer MYTEK AMD RYZEN 5 32G RTX 3050 6G,"1 759,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-32g-rtx-3050-6g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-32g-rtx-3050-6g.jpg,Sur commande 48h,[VIKING-3600-6G3050-32G-1T],AMD,ryzen 5 3600 3,6,Unknown,32,Unknown,ddr4,1,ssd,tb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN5 16G MSI RTX 3050 VENTUS 2X XS 8G OC,"1 759,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen5-16g-msi-rtx-3050-ventus-2x-xs-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen5-16g-msi-rtx-3050-ventus-2x-xs-8g-oc-65.jpg,En arrivage,[VIKING-5500-3050],AMD,ryzen 5 5500 3,6,4.2,16,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 10è Gén 16Go ZOTAC RTX 3050 ECO,"1 759,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-10e-gen-16go-msi-rtx3050-ventus-2x-xs-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_i5_10_g_n_16go_zotac_gaming_rtx_3050_eco.jpg,Sur commande 48h,[HUNTER-10400-3050],Intel,i5-10400f,6,4.30,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,8
