Title,Price,Link,Image,Availability,ID,CPU Brand,CPU Model,CPU Cores,CPU Frequency,CPU Cache,RAM Size,RAM Type,Storage Size,Storage Type,Storage Unit,GPU Brand,GPU Model,GPU Memory
Pc de bureau Gamer ELITE / Ryzen 5 3500X / RTX 3060 12G / 32 Go,"1 829,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86882-pc-de-bureau-gamer-elite-ryzen-5-3500x-rtx-3060-12g-32-go.html,https://www.tunisianet.com.tn/434463-home/pc-de-bureau-gamer-elite-ryzen-5-3500x-rtx-3060-12g-32-go.jpg,En stock,[ELITE-704-32G-S],AMD,ryzen5-3500x,Unknown,4.1,35,32,ddr4,1,ssd,tb,Unknown,rtx-3060,12
"Setup Gamer Special Pc de Bureau Gaming / i3-12100F / RTX 3050 8G / 16 Go Avec Écran MSI PRO MP251L E2 24.5"" Full HD IPS / 120 Hz","1 839,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87127-setup-gamer-special-pc-de-bureau-gaming-i3-12100f-rtx-3050-8g-16-go-avec-ecran-msi-pro-mp251l-e2-245-full-hd-ips-120-hz.html,https://www.tunisianet.com.tn/435215-home/setup-gamer-special-pc-de-bureau-gaming-i3-12100f-rtx-3050-8g-16-go-avec-ecran-msi-pro-mp251l-e2-245-full-hd-ips-120-hz.jpg,En stock,[SETUP-3050-190],Intel,i3-12100f,Unknown,4.3,12,Unknown,ddr4,512,ssd,gb,Unknown,rtx-3050,8
Pc de bureau Gamer ELITE / Ryzen 5 4500 / RTX 3060 12G / 32 Go,"1 839,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86886-pc-de-bureau-gamer-elite-ryzen-5-4500-rtx-3060-12g-32-go.html,https://www.tunisianet.com.tn/434471-home/pc-de-bureau-gamer-elite-ryzen-5-4500-rtx-3060-12g-32-go.jpg,En stock,[ELITE-705-32G-S],AMD,ryzen5-4500,Unknown,4.1,11,32,ddr4,1,ssd,tb,Unknown,rtx-3060,12
Pc de bureau Gamer ELITE / Ryzen 5 3600 / RTX 3060 12G / 32 Go,"1 849,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86893-pc-de-bureau-gamer-elite-ryzen-5-3600-rtx-3060-12g-32-go.html,https://www.tunisianet.com.tn/434485-home/pc-de-bureau-gamer-elite-ryzen-5-3600-rtx-3060-12g-32-go.jpg,En stock,[ELITE-708-32G-S],AMD,ryzen5-3600,Unknown,4.2,35,32,ddr4,1,ssd,tb,Unknown,rtx-3060,12
Pc de bureau Gamer ELITE / Ryzen 5 5500 / RTX 4060 8G / 16 Go,"1 849,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86940-pc-de-bureau-gamer-elite-ryzen-5-5500-rtx-4060-8g-16-go.html,https://www.tunisianet.com.tn/434624-home/pc-de-bureau-gamer-elite-ryzen-5-5500-rtx-4060-8g-16-go.jpg,En stock,[ELITE-722-16G],AMD,ryzen5-5500,Unknown,4.2,19,16,ddr4,512,ssd,gb,Unknown,rtx-4060,8
Pc de bureau Gamer ELITE / Ryzen 5 5500 / RTX 5060 8G / 16 Go,"1 869,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86961-pc-de-bureau-gamer-elite-ryzen-5-5500-rtx-5060-8g-16-go.html,https://www.tunisianet.com.tn/434693-home/pc-de-bureau-gamer-elite-ryzen-5-5500-rtx-5060-8g-16-go.jpg,En stock,[ELITE-735-16G],AMD,ryzen5-5500,Unknown,4.2,19,16,ddr4,512,ssd,gb,Unknown,rtx-5060,8
"Setup Gamer Special Pc de Bureau Gaming / Ryzen 5 8600G / AMD / 16 Go DDR5 Avec Écran Gaming AERO AE24DFA 24"" Full HD VA / 200 Hz","1 869,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87360-setup-gamer-special-pc-de-bureau-gaming-ryzen-5-8600g-amd-16-go-ddr5-avec-ecran-gaming-aero-ae24dfa-24-full-hd-va-200-hz.html,https://www.tunisianet.com.tn/436219-home/setup-gamer-special-pc-de-bureau-gaming-ryzen-5-8600g-amd-16-go-ddr5-avec-ecran-gaming-aero-ae24dfa-24-full-hd-va-200-hz.jpg,En stock,[SETUP-8600G-7-1TO],AMD,ryzen5-8600g,Unknown,5.0,22,Unknown,ddr5,1,ssd,tb,amd,radeon-760m-,Unknown
Pc de bureau Gamer ELITE / Ryzen 5 5500 / RTX 3060 12G / 32 Go,"1 879,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86895-pc-de-bureau-gamer-elite-ryzen-5-5500-rtx-3060-12g-32-go.html,https://www.tunisianet.com.tn/434489-home/pc-de-bureau-gamer-elite-ryzen-5-5500-rtx-3060-12g-32-go.jpg,En stock,[ELITE-709-32G],AMD,ryzen5-5500,Unknown,4.2,19,32,ddr4,1,ssd,tb,Unknown,rtx-3060,12
Pc de bureau Gamer ELITE / i5-14400F / RTX 3050 8G / 32 Go,"1 889,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87103-pc-de-bureau-gamer-elite-i5-14400f-rtx-3050-8g-32-go.html,https://www.tunisianet.com.tn/435111-home/pc-de-bureau-gamer-elite-i5-14400f-rtx-3050-8g-32-go.jpg,En stock,[LITE-352-32G-1TO],Intel,i5-14400f,Unknown,4.7,20,32,ddr4,1,ssd,tb,Unknown,rtx-3050,8
"Setup Gamer Special Pc de Bureau Gaming / Ryzen 5 3500X / RTX 3050 8G / 16 Go Avec Écran Gaming Asus TUF 24"" Full HD IPS / 180 Hz","1 899,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87121-setup-gamer-special-pc-de-bureau-gaming-ryzen-5-3500x-rtx-3050-8g-16-go-avec-ecran-gaming-asus-tuf-24-full-hd-ips-180-hz.html,https://www.tunisianet.com.tn/435202-home/setup-gamer-special-pc-de-bureau-gaming-ryzen-5-3500x-rtx-3050-8g-16-go-avec-ecran-gaming-asus-tuf-24-full-hd-ips-180-hz.jpg,En stock,[SETUP-3050-119-S],AMD,ryzen5-3500x,Unknown,4.1,35,Unknown,ddr4,1,ssd,tb,Unknown,rtx-3050,8
Pc de bureau Gamer ELITE / i5-10400F / RTX 4060 8G / 16 Go,"1 899,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86943-pc-de-bureau-gamer-elite-i5-10400f-rtx-4060-8g-16-go.html,https://www.tunisianet.com.tn/434638-home/pc-de-bureau-gamer-elite-i5-10400f-rtx-4060-8g-16-go.jpg,En stock,[ELITE-724-16G],Intel,i5-10400f,Unknown,4.3,12,16,ddr4,512,ssd,gb,Unknown,rtx-4060,8
Pc de bureau Gamer LITE / i5-12600KF / RTX 3050 8G / 16 Go,"1 899,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87568-pc-de-bureau-gamer-lite-i5-12600kf-rtx-3050-8g-16-go.html,https://www.tunisianet.com.tn/437164-home/pc-de-bureau-gamer-lite-i5-12600kf-rtx-3050-8g-16-go.jpg,En stock,[LITE-358-16G],Intel,Unknown,Unknown,4.9,20,16,ddr4,512,ssd,gb,Unknown,rtx-3050,8
"Setup Gamer Special Pc de Bureau Gaming / Ryzen 5 3600 / RTX 3050 8G / 16 Go Avec Écran Gaming Asus TUF VG249Q3A 24"" Full HD IPS / 180 Hz","1 919,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87119-setup-gamer-special-pc-de-bureau-gaming-ryzen-5-3600-rtx-3050-8g-16-go-avec-ecran-gaming-asus-tuf-vg249q3a-24-full-hd-ips-180-hz.html,https://www.tunisianet.com.tn/435199-home/setup-gamer-special-pc-de-bureau-gaming-ryzen-5-3600-rtx-3050-8g-16-go-avec-ecran-gaming-asus-tuf-vg249q3a-24-full-hd-ips-180-hz.jpg,En stock,[SETUP-3050-118-S],AMD,ryzen5-3600,Unknown,4.2,35,Unknown,ddr4,1,ssd,tb,Unknown,rtx-3050,8
Pc de bureau Gamer ELITE / i5-12400F / RTX 3060 12G / 16 Go,"1 919,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86898-pc-de-bureau-gamer-elite-i5-12400f-rtx-3060-12g-16-go.html,https://www.tunisianet.com.tn/434495-home/pc-de-bureau-gamer-elite-i5-12400f-rtx-3060-12g-16-go.jpg,En stock,[ELITE-712-16G],Intel,i5-12400f,Unknown,4.4,18,16,ddr4,512,ssd,gb,Unknown,rtx-3060,12
"Setup Gamer Special Pc de Bureau Gaming / Ryzen 5 3500X / RTX 3050 8G / 16 Go Avec Écran Gaming MSI MAG 242F 24"" Full HD IPS / 200 Hz","1 919,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87329-setup-gamer-special-pc-de-bureau-gaming-ryzen-5-3500x-rtx-3050-8g-16-go-avec-ecran-gaming-msi-mag-242f-24-full-hd-ips-200-hz.html,https://www.tunisianet.com.tn/436082-home/setup-gamer-special-pc-de-bureau-gaming-ryzen-5-3500x-rtx-3050-8g-16-go-avec-ecran-gaming-msi-mag-242f-24-full-hd-ips-200-hz.jpg,En stock,[SETUP-3050-119-SS],AMD,ryzen5-3500x,Unknown,4.1,35,Unknown,ddr4,1,ssd,tb,Unknown,rtx-3050,8
"Setup Gamer Special Pc de Bureau Gaming / i5-10400F / RTX 3050 8G / 16 Go Avec Écran Gaming Asus TUF 24"" Full HD IPS / 180 Hz","1 925,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87123-setup-gamer-special-pc-de-bureau-gaming-i5-10400f-rtx-3050-8g-16-go-avec-ecran-gaming-asus-tuf-24-full-hd-ips-180-hz.html,https://www.tunisianet.com.tn/435206-home/setup-gamer-special-pc-de-bureau-gaming-i5-10400f-rtx-3050-8g-16-go-avec-ecran-gaming-asus-tuf-24-full-hd-ips-180-hz.jpg,En stock,[SETUP-3050-188],Intel,i5-10400f,Unknown,4.7,22,Unknown,ddr4,512,ssd,gb,Unknown,rtx-3050,8
Pc de bureau Gamer Elite / Ryzen 5 5500 / RX 7600 8G / 16 Go,"1 939,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/84130-pc-de-bureau-gamer-elite-ryzen-5-5500-rx-7600-8g-16-go.html,https://www.tunisianet.com.tn/419181-home/pc-de-bureau-gamer-elite-ryzen-5-5500-rx-7600-8g-16-go.jpg,En stock,[LITE-313-16G],AMD,ryzen5-5500,Unknown,4.2,19,16,ddr4,512,ssd,gb,amd,radeon-rx-7600,8
"Setup Gamer Special Pc de Bureau Gaming / Ryzen 5 3600 / RTX 3050 8G / 16 Go Avec Écran Gaming MSI MAG 242F 24"" Full HD IPS / 200 Hz","1 949,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87330-setup-gamer-special-pc-de-bureau-gaming-ryzen-5-3600-rtx-3050-8g-16-go-avec-ecran-gaming-msi-mag-242f-24-full-hd-ips-200-hz.html,https://www.tunisianet.com.tn/436084-home/setup-gamer-special-pc-de-bureau-gaming-ryzen-5-3600-rtx-3050-8g-16-go-avec-ecran-gaming-msi-mag-242f-24-full-hd-ips-200-hz.jpg,En stock,[SETUP-3050-118-SS],AMD,ryzen5-3600,Unknown,4.2,35,Unknown,ddr4,1,ssd,tb,Unknown,rtx-3050,8
"Setup Gamer Special Pc de Bureau Gaming / Ryzen 5 8600G / AMD / 16 Go DDR5 Avec Écran Gaming MSI MAG 242F 24"" Full HD IPS / 200 Hz","1 959,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87361-setup-gamer-special-pc-de-bureau-gaming-ryzen-5-8600g-amd-16-go-ddr5-avec-ecran-gaming-msi-mag-242f-24-full-hd-ips-200-hz.html,https://www.tunisianet.com.tn/436221-home/setup-gamer-special-pc-de-bureau-gaming-ryzen-5-8600g-amd-16-go-ddr5-avec-ecran-gaming-msi-mag-242f-24-full-hd-ips-200-hz.jpg,En stock,[SETUP-8600G-7-1TO-S],AMD,ryzen5-8600g,Unknown,5.0,22,Unknown,ddr5,1,ssd,tb,amd,radeon-760m-,Unknown
Pc de Bureau Gamer LITE / Ryzen 7 8700G / Vega 7 / 32 Go DDR5,"1 959,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/78811-pc-de-bureau-gamer-lite-ryzen-7-8700g-vega-7-32-go-ddr5.html,https://www.tunisianet.com.tn/391730-home/pc-de-bureau-gamer-lite-ryzen-7-8700g-vega-7-32-go-ddr5.jpg,En stock,[LITE-178-32G],AMD,ryzen7-8700g,Unknown,5.1,24,32,ddr5,512,ssd,gb,amd,radeon-780m-,Unknown
Pc de bureau Gamer ELITE / Ryzen 5 3600 / RTX 5060 8G / 32 Go,"1 969,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86956-pc-de-bureau-gamer-elite-ryzen-5-3600-rtx-5060-8g-32-go.html,https://www.tunisianet.com.tn/434679-home/pc-de-bureau-gamer-elite-ryzen-5-3600-rtx-5060-8g-32-go.jpg,En stock,[ELITE-732-32G],AMD,ryzen5-3600,Unknown,4.2,35,32,ddr4,1,ssd,tb,Unknown,rtx-5060,8
Pc de bureau Gamer ELITE / Ryzen 5 3600 / RTX 4060 8G / 32 Go,"1 969,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86939-pc-de-bureau-gamer-elite-ryzen-5-3600-rtx-4060-8g-32-go.html,https://www.tunisianet.com.tn/434622-home/pc-de-bureau-gamer-elite-ryzen-5-3600-rtx-4060-8g-32-go.jpg,En stock,[ELITE-721-32G],AMD,ryzen5-3600,Unknown,4.2,35,32,ddr4,1,ssd,tb,Unknown,rtx-4060,8
Pc de bureau Gamer ELITE / i5-12400F / RTX 5060 8G / 16 Go,"1 989,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86964-pc-de-bureau-gamer-elite-i5-12400f-rtx-5060-8g-16-go.html,https://www.tunisianet.com.tn/434699-home/pc-de-bureau-gamer-elite-i5-12400f-rtx-5060-8g-16-go.jpg,En stock,[ELITE-737-16G],Intel,i5-12400f,Unknown,4.4,18,16,ddr4,512,ssd,gb,Unknown,rtx-5060,8
Pc de bureau Gamer ELITE / i5-13400F / RTX 3060 12G / 16 Go,"1 989,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86907-pc-de-bureau-gamer-elite-i5-13400f-rtx-3060-12g-16-go.html,https://www.tunisianet.com.tn/434512-home/pc-de-bureau-gamer-elite-i5-13400f-rtx-3060-12g-16-go.jpg,En stock,[ELITE-715-16G],Intel,i5-13400f,Unknown,4.9,20,16,ddr4,512,ssd,gb,Unknown,rtx-3060,12
Pc de bureau Gamer LITE / Ryzen 7 8700G / AMD / 16 Go DDR5,"1 989,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87344-pc-de-bureau-gamer-lite-ryzen-7-8700g-amd-16-go-ddr5.html,https://www.tunisianet.com.tn/436174-home/pc-de-bureau-gamer-lite-ryzen-7-8700g-amd-16-go-ddr5.jpg,En stock,[LITE-356-16G],AMD,ryzen7-8700g,Unknown,5.1,24,16,ddr5,512,ssd,gb,amd,radeon-780m-,Unknown
"Setup Gamer Special Pc de Bureau Gaming / Ryzen 5 5500 / RTX 3050 8G / 16 Go Avec Écran Gaming Asus TUF VG249Q3A 24"" Full HD IPS / 180 Hz","1 999,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87116-setup-gamer-special-pc-de-bureau-gaming-ryzen-5-5500-rtx-3050-8g-16-go-avec-ecran-gaming-asus-tuf-vg249q3a-24-full-hd-ips-180-hz.html,https://www.tunisianet.com.tn/435194-home/setup-gamer-special-pc-de-bureau-gaming-ryzen-5-5500-rtx-3050-8g-16-go-avec-ecran-gaming-asus-tuf-vg249q3a-24-full-hd-ips-180-hz.jpg,En stock,[SETUP-3050-117-S],AMD,ryzen5-5500,Unknown,4.2,19,Unknown,ddr4,1,ssd,tb,Unknown,rtx-3050,8
"Setup Gamer Special Pc de Bureau Gaming / Ryzen 5 3500X / RTX 3060 12G / 16 Go Avec Écran MSI PRO MP251L E2 24.5"" Full HD IPS / 120 Hz","1 999,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86915-setup-gamer-special-pc-de-bureau-gaming-ryzen-5-3500x-rtx-3060-12g-16-go-avec-ecran-msi-pro-mp251l-e2-245-full-hd-ips-120-hz.html,https://www.tunisianet.com.tn/434553-home/setup-gamer-special-pc-de-bureau-gaming-ryzen-5-3500x-rtx-3060-12g-16-go-avec-ecran-msi-pro-mp251l-e2-245-full-hd-ips-120-hz.jpg,En stock,[SETUP-3060-95-16G],AMD,ryzen5-3500x,Unknown,4.1,35,Unknown,ddr4,512,ssd,gb,Unknown,rtx-3060,12
Pc de bureau Gamer ELITE / Ryzen 5 3500X / RTX 4060 Ti 8G / 16 Go,"1 999,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87037-pc-de-bureau-gamer-elite-ryzen-5-3500x-rtx-4060-ti-8g-16-go.html,https://www.tunisianet.com.tn/434899-home/pc-de-bureau-gamer-elite-ryzen-5-3500x-rtx-4060-ti-8g-16-go.jpg,En stock,[ELITE-744-16G],AMD,ryzen5-3500x,Unknown,4.1,35,16,ddr4,512,ssd,gb,Unknown,rtx-4060,8
Pc de bureau Gamer ELITE / Ryzen 5 5500 / RTX 4060 8G / 32 Go,"1 999,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86941-pc-de-bureau-gamer-elite-ryzen-5-5500-rtx-4060-8g-32-go.html,https://www.tunisianet.com.tn/434626-home/pc-de-bureau-gamer-elite-ryzen-5-5500-rtx-4060-8g-32-go.jpg,En stock,[ELITE-722-32G],AMD,ryzen5-5500,Unknown,4.2,19,32,ddr4,1,ssd,tb,Unknown,rtx-4060,8
"Setup Gamer Special Pc de Bureau Gaming / Ryzen 5 3600 / RTX 3060 12G / 16 Go Avec Écran MSI PRO MP251L E2 24.5"" Full HD IPS / 120 Hz","2 019,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86918-setup-gamer-special-pc-de-bureau-gaming-ryzen-5-3600-rtx-3060-12g-16-go-avec-ecran-msi-pro-mp251l-e2-245-full-hd-ips-120-hz.html,https://www.tunisianet.com.tn/434556-home/setup-gamer-special-pc-de-bureau-gaming-ryzen-5-3600-rtx-3060-12g-16-go-avec-ecran-msi-pro-mp251l-e2-245-full-hd-ips-120-hz.jpg,En stock,[SETUP-3060-96-16G],AMD,ryzen5-3600,Unknown,4.2,35,Unknown,ddr4,512,ssd,gb,Unknown,rtx-3060,12
"Setup Gamer Special Pc de Bureau Gaming / Ryzen 5 5500 / RTX 3050 8G / 16 Go Avec Écran Gaming MSI MAG 242F 24"" Full HD IPS / 200 Hz","2 019,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87331-setup-gamer-special-pc-de-bureau-gaming-ryzen-5-5500-rtx-3050-8g-16-go-avec-ecran-gaming-msi-mag-242f-24-full-hd-ips-200-hz.html,https://www.tunisianet.com.tn/436086-home/setup-gamer-special-pc-de-bureau-gaming-ryzen-5-5500-rtx-3050-8g-16-go-avec-ecran-gaming-msi-mag-242f-24-full-hd-ips-200-hz.jpg,En stock,[SETUP-3050-117-SS],AMD,ryzen5-5500,Unknown,4.2,19,Unknown,ddr4,1,ssd,tb,Unknown,rtx-3050,8
Pc de bureau Gamer ELITE / i5-14400F / RTX 3060 12G / 16 Go,"2 029,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86913-pc-de-bureau-gamer-elite-i5-14400f-rtx-3060-12g-16-go.html,https://www.tunisianet.com.tn/434530-home/pc-de-bureau-gamer-elite-i5-14400f-rtx-3060-12g-16-go.jpg,En stock,[ELITE-719-16G],Intel,i5-14400f,Unknown,4.7,20,16,ddr4,512,ssd,gb,Unknown,rtx-3060,12
Pc de bureau Gamer ELITE / Ryzen 5 5500 / RTX 5060 8G / 32 Go,"2 039,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86962-pc-de-bureau-gamer-elite-ryzen-5-5500-rtx-5060-8g-32-go.html,https://www.tunisianet.com.tn/434695-home/pc-de-bureau-gamer-elite-ryzen-5-5500-rtx-5060-8g-32-go.jpg,En stock,[ELITE-735-32G],AMD,ryzen5-5500,Unknown,4.2,19,32,ddr4,1,ssd,tb,Unknown,rtx-5060,8
Pc de bureau Gamer ELITE / Ryzen 5 3600 / RTX 4060 Ti 8G / 16 Go,"2 039,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87044-pc-de-bureau-gamer-elite-ryzen-5-3600-rtx-4060-ti-8g-16-go.html,https://www.tunisianet.com.tn/434915-home/pc-de-bureau-gamer-elite-ryzen-5-3600-rtx-4060-ti-8g-16-go.jpg,En stock,[ELITE-748-16G],AMD,ryzen5-3600,Unknown,4.2,35,16,ddr4,512,ssd,gb,Unknown,rtx-4060,8
Pc de bureau Gamer ELITE / i5-13400F / RTX 5060 8G / 16 Go,"2 059,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87429-pc-de-bureau-gamer-elite-i5-13400f-rtx-5060-8g-16-go.html,https://www.tunisianet.com.tn/436473-home/pc-de-bureau-gamer-elite-i5-13400f-rtx-5060-8g-16-go.jpg,En stock,[ELITE-740-16G-S],Intel,i5-13400f,Unknown,4.6,20,16,ddr4,512,ssd,gb,Unknown,rtx-5060,8
Pc de bureau Gamer ELITE / Ryzen 5 8400F / RTX 3060 12G / 16 Go DDR5,"2 069,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86887-pc-de-bureau-gamer-elite-ryzen-5-8400f-rtx-3060-12g-16-go-ddr5.html,https://www.tunisianet.com.tn/434473-home/pc-de-bureau-gamer-elite-ryzen-5-8400f-rtx-3060-12g-16-go-ddr5.jpg,En stock,[ELITE-706-16G],AMD,ryzen5-8400f,Unknown,4.7,22,16,ddr5,512,ssd,gb,Unknown,rtx-3060,12
Pc de bureau Gamer LITE / Ryzen 7 8700G / AMD / 16 Go DDR5,"2 079,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87345-pc-de-bureau-gamer-lite-ryzen-7-8700g-amd-16-go-ddr5.html,https://www.tunisianet.com.tn/436176-home/pc-de-bureau-gamer-lite-ryzen-7-8700g-amd-16-go-ddr5.jpg,En stock,[LITE-356-16G-1TO],AMD,ryzen7-8700g,Unknown,5.1,24,16,ddr5,1,ssd,tb,amd,radeon-780m-,Unknown
Pc de bureau Gamer ELITE / i5-14400F / RTX 5060 8G / 16 Go,"2 089,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87428-pc-de-bureau-gamer-elite-i5-14400f-rtx-5060-8g-16-go.html,https://www.tunisianet.com.tn/436471-home/pc-de-bureau-gamer-elite-i5-14400f-rtx-5060-8g-16-go.jpg,En stock,[ELITE-742-16G-S],Intel,i5-14400f,Unknown,4.7,20,16,ddr4,512,ssd,gb,Unknown,rtx-5060,8
"Setup Gamer Special Pc de Bureau Gaming / Ryzen 5 5500 / RTX 3060 12G / 16 Go Avec Écran MSI PRO MP251L E2 24.5"" Full HD IPS / 120 Hz","2 099,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86920-setup-gamer-special-pc-de-bureau-gaming-ryzen-5-5500-rtx-3060-12g-16-go-avec-ecran-msi-pro-mp251l-e2-245-full-hd-ips-120-hz.html,https://www.tunisianet.com.tn/434559-home/setup-gamer-special-pc-de-bureau-gaming-ryzen-5-5500-rtx-3060-12g-16-go-avec-ecran-msi-pro-mp251l-e2-245-full-hd-ips-120-hz.jpg,En stock,[SETUP-3060-97-16G],AMD,ryzen5-5500,Unknown,4.2,19,Unknown,ddr4,512,ssd,gb,Unknown,rtx-3060,12
Pc de bureau Gamer ELITE / i5-12400F / RTX 3060 12G / 32 Go,"2 099,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86899-pc-de-bureau-gamer-elite-i5-12400f-rtx-3060-12g-32-go.html,https://www.tunisianet.com.tn/434497-home/pc-de-bureau-gamer-elite-i5-12400f-rtx-3060-12g-32-go.jpg,En stock,[ELITE-712-32G],Intel,i5-12400f,Unknown,4.4,18,32,ddr4,1,ssd,tb,Unknown,rtx-3060,12
Pc de bureau Gamer ELITE / i5-13400F / RTX 4060 8G / 16 Go,"2 099,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86946-pc-de-bureau-gamer-elite-i5-13400f-rtx-4060-8g-16-go.html,https://www.tunisianet.com.tn/434654-home/pc-de-bureau-gamer-elite-i5-13400f-rtx-4060-8g-16-go.jpg,En stock,[ELITE-727-16G],Intel,i5-13400f,Unknown,4.6,20,16,ddr4,512,ssd,gb,Unknown,rtx-4060,8
Pc de bureau Gamer ELITE / Ryzen 5 5500 / RTX 4060 Ti 8G / 16 Go,"2 099,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87046-pc-de-bureau-gamer-elite-ryzen-5-5500-rtx-4060-ti-8g-16-go.html,https://www.tunisianet.com.tn/434919-home/pc-de-bureau-gamer-elite-ryzen-5-5500-rtx-4060-ti-8g-16-go.jpg,En stock,[ELITE-749-16G],AMD,ryzen5-5500,Unknown,4.2,19,16,ddr4,512,ssd,gb,Unknown,rtx-4060,8
"Setup Gamer Special Pc de Bureau Gaming / Ryzen 5 3500X / RTX 4060 8G / 16 Go Avec Écran MSI PRO MP251L E2 24.5"" Full HD IPS / 120 Hz","2 099,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86992-setup-gamer-special-pc-de-bureau-gaming-ryzen-5-3500x-rtx-4060-8g-16-go-avec-ecran-msi-pro-mp251l-e2-245-full-hd-ips-120-hz.html,https://www.tunisianet.com.tn/434787-home/setup-gamer-special-pc-de-bureau-gaming-ryzen-5-3500x-rtx-4060-8g-16-go-avec-ecran-msi-pro-mp251l-e2-245-full-hd-ips-120-hz.jpg,En stock,[SETUP-4060-126],AMD,ryzen5-3500x,Unknown,4.1,35,Unknown,ddr4,512,ssd,gb,Unknown,rtx-4060,8
Pc de bureau Gamer ELITE / i5-14400F / RTX 4060 8G / 16 Go,"2 129,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86952-pc-de-bureau-gamer-elite-i5-14400f-rtx-4060-8g-16-go.html,https://www.tunisianet.com.tn/434671-home/pc-de-bureau-gamer-elite-i5-14400f-rtx-4060-8g-16-go.jpg,En stock,[ELITE-730-16G],Intel,i5-14400f,Unknown,4.7,20,16,ddr4,512,ssd,gb,Unknown,rtx-4060,8
"Setup Gamer Special Pc de Bureau Gaming / Ryzen 5 3600 / RTX 4060 8G / 16 Go Avec Écran MSI PRO MP251L E2 24.5"" Full HD IPS / 120 Hz","2 139,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/86995-setup-gamer-special-pc-de-bureau-gaming-ryzen-5-3600-rtx-4060-8g-16-go-avec-ecran-msi-pro-mp251l-e2-245-full-hd-ips-120-hz.html,https://www.tunisianet.com.tn/434793-home/setup-gamer-special-pc-de-bureau-gaming-ryzen-5-3600-rtx-4060-8g-16-go-avec-ecran-msi-pro-mp251l-e2-245-full-hd-ips-120-hz.jpg,En stock,[SETUP-4060-128],AMD,ryzen5-3600,Unknown,4.2,35,Unknown,ddr4,512,ssd,gb,Unknown,rtx-4060,8
Pc de bureau Gamer ELITE / i3-12100F / RTX 4060 Ti 8G / 16 Go,"2 139,000 DT",https://www.tunisianet.com.tn/pc-de-bureau-gamer/87049-pc-de-bureau-gamer-elite-i3-12100f-rtx-4060-ti-8g-16-go.html,https://www.tunisianet.com.tn/434925-home/pc-de-bureau-gamer-elite-i3-12100f-rtx-4060-ti-8g-16-go.jpg,En stock,[ELITE-751-16G],Intel,i3-12100f,Unknown,4.3,12,16,ddr4,512,ssd,gb,Unknown,rtx-4060,8
